 C:\WinTA100\DIL805.PRO\Data\Quenching\2_Isabelle_CQ60_Homogeneizado_30min_06.06.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  1436        36.01281357        0.49477282      359.94174194      360.11627197
  1437        36.03786850        0.49394670      360.28588867      360.36679077
  1438        36.06292343        0.49562556      360.61065674      360.61709595
  1439        36.08802414        0.49527913      360.88580322      360.86840820
  1440        36.11313248        0.49602526      361.15521240      361.11941528
  1441        36.13817215        0.49661151      361.43618774      361.36975098
  1442        36.16322327        0.49637169      361.60482788      361.62030029
  1443        36.18830109        0.49781069      361.92941284      361.87106323
  1444        36.21335983        0.49693131      362.35064697      362.12158203
  1445        36.23838043        0.49903649      362.45623779      362.37185669
  1446        36.26345444        0.49754420      362.53768921      362.62255859
  1447        36.28852463        0.49930295      363.01016235      362.87319946
  1448        36.31355667        0.49927631      363.30841064      363.12371826
  1449        36.33867645        0.49932963      363.42654419      363.37487793
  1450        36.36376572        0.50015569      363.73632813      363.62567139
  1451        36.38884354        0.49930295      363.82907104      363.87646484
  1452        36.41494370        0.50140816      364.14669800      364.13757324
  1453        36.44002914        0.50044882      364.43688965      364.38842773
  1454        36.46511459        0.50215429      364.55133057      364.63916016
  1455        36.49018478        0.50146145      364.80187988      364.88989258
  1456        36.51530838        0.50274056      365.16180420      365.14117432
  1457        36.54031754        0.50239414      365.30886841      365.39129639
  1458        36.56538773        0.50332677      365.51983643      365.64202881
  1459        36.59040451        0.50428617      365.86886597      365.89202881
  1460        36.61547470        0.50308698      366.16397095      366.14285278
  1461        36.64053726        0.50521880      366.37969971      366.39346313
  1462        36.66562271        0.50396633      366.64349365      366.64440918
  1463        36.69071198        0.50580508      366.92687988      366.89517212
  1464        36.71580124        0.50524545      367.11441040      367.14611816
  1465        36.74089050        0.50604492      367.32037354      367.39697266
  1466        36.76594543        0.50697756      367.74661255      367.64758301
  1467        36.79101944        0.50671107      367.96405029      367.89828491
  1468        36.81608963        0.50783032      368.31787109      368.14895630
  1469        36.84114075        0.50708413      368.51400757      368.39953613
  1470        36.86624527        0.50921601      368.60293579      368.65054321
  1471        36.89136887        0.50799018      368.91491699      368.90170288
  1472        36.91645432        0.50974894      369.13995361      369.15255737
  1473        36.94153214        0.50945586      369.34777832      369.40335083
  1474        36.96659470        0.50942922      369.53228760      369.65399170
  1475        36.99169922        0.51102805      369.93408203      369.90466309
  1476        37.01675034        0.51038849      370.20254517      370.15548706
  1477        37.04182816        0.51214725      370.49975586      370.40634155
  1478        37.06686401        0.51057506      370.84939575      370.65670776
  1479        37.09194565        0.51278681      370.90063477      370.90747070
  1480        37.11702728        0.51217395      371.15725708      371.15847778
  1481        37.14207077        0.51273358      371.55212402      371.40866089
  1482        37.16712570        0.51369286      371.78082275      371.65927124
  1483        37.19217682        0.51286680      371.97973633      371.90991211
  1484        37.21726608        0.51465219      372.15817261      372.16076660
  1485        37.24231339        0.51355964      372.32330322      372.41119385
  1486        37.26738358        0.51534504      372.77078247      372.66198730
  1487        37.29245377        0.51473212      372.98391724      372.91253662
  1488        37.31750107        0.51603788      373.20584106      373.16308594
  1489        37.34260941        0.51611781      373.48657227      373.41412354
  1490        37.36770248        0.51593131      373.72576904      373.66497803
  1491        37.39276123        0.51745021      373.91870117      373.91571045
  1492        37.41787338        0.51673073      374.18679810      374.16680908
  1493        37.44299698        0.51848948      374.49710083      374.41806030
  1494        37.46801758        0.51742357      374.58685303      374.66824341
  1495        37.49310684        0.51920897      374.96871948      374.91909790
  1496        37.51816559        0.51848948      375.16918945      375.16967773
  1497        37.54332733        0.51934224      375.30117798      375.42126465
  1498        37.56843948        0.52019495      375.74734497      375.67245483
  1499        37.59347916        0.51963538      375.91503906      375.92291260
  1500        37.61854935        0.52147406      376.13668823      376.17352295
  1501        37.64361954        0.52038151      376.41021729      376.42428589
  1502        37.66874695        0.52222019      376.67630005      376.67556763
  1503        37.69379044        0.52086115      376.89968872      376.92596436
  1504        37.71887207        0.52240676      377.20407104      377.17684937
  1505        37.74392319        0.52256668      377.43148804      377.42730713
  1506        37.76902771        0.52267325      377.50558472      377.67825317
  1507        37.79408264        0.52400565      377.96960449      377.92892456
  1508        37.81913376        0.52291310      378.19592285      378.17944336
  1509        37.84421921        0.52520478      378.52719116      378.43014526
  1510        37.86929321        0.52397895      378.79382324      378.68099976
  1511        37.89441299        0.52568448      379.04995728      378.93215942
  1512        37.91952133        0.52515149      379.40795898      379.18331909
  1513        37.94459915        0.52595097      379.58898926      379.43417358
  1514        37.96968842        0.52688360      379.89968872      379.68499756
  1515        37.99480820        0.52624404      380.02764893      379.93618774
  1516        38.01988220        0.52794951      380.16140747      380.18673706
  1517        38.04493332        0.52693689      380.50390625      380.43737793
  1518        38.06999969        0.52877563      380.77139282      380.68804932
  1519        38.09508133        0.52797621      380.94061279      380.93884277
  1520        38.12011719        0.52877563      381.16387939      381.18923950
  1521        38.14521790        0.52904207      381.41293335      381.44024658
  1522        38.17025757        0.52968162      381.58413696      381.69061279
  1523        38.19530106        0.53069425      381.88519287      381.94110107
  1524        38.22041702        0.52978826      382.17852783      382.19232178
  1525        38.24555588        0.53178680      382.60327148      382.44351196
  1526        38.27064896        0.53066760      382.89169312      382.69464111
  1527        38.29570007        0.53221321      383.23004150      382.94509888
  1528        38.32080078        0.53210664      383.30886841      383.19586182
  1529        38.34587479        0.53189343      383.42132568      383.44671631
  1530        38.37097549        0.53338575      383.58477783      383.69781494
  1531        38.39603806        0.53330576      384.05841064      383.94842529
  1532        38.42106628        0.53455824      384.23815918      384.19876099
  1533        38.44612122        0.53349233      384.60598755      384.44946289
  1534        38.47120285        0.53565079      384.67807007      384.69998169
  1535        38.49626160        0.53469145      384.82513428      384.95074463
  1536        38.52133942        0.53546423      385.23236084      385.20156860
  1537        38.54645157        0.53559750      385.42346191      385.45263672
  1538        38.57152939        0.53607714      385.68563843      385.70343018
  1539        38.59658432        0.53724968      385.87088013      385.95385742
  1540        38.62164307        0.53607714      386.28683472      386.20440674
  1541        38.64677048        0.53852880      386.58334351      386.45568848
  1542        38.67184830        0.53719634      386.67172241      386.70669556
  1543        38.69693756        0.53876859      387.18414307      386.95755005
  1544        38.72199631        0.53823566      387.26202393      387.20794678
  1545        38.74708176        0.53898180      387.58160400      387.45886230
  1546        38.77215195        0.53978121      387.74960327      387.70959473
  1547        38.79721451        0.53919494      387.89065552      387.96014404
  1548        38.82229996        0.54119360      388.22546387      388.21118164
  1549        38.84737778        0.53999442      388.36364746      388.46185303
  1550        38.87244034        0.54207295      388.55172729      388.71240234
  1551        38.89751434        0.54092711      389.10809326      388.96316528
  1552        38.92258835        0.54239273      389.29794312      389.21392822
  1553        38.94766617        0.54204631      389.38058472      389.46459961
  1554        38.97275925        0.54239273      389.76126099      389.71569824
  1555        38.99782562        0.54396498      389.97799683      389.96630859
  1556        39.02289963        0.54303229      390.17263794      390.21691895
  1557        39.04798126        0.54463112      390.50534058      390.46789551
  1558        39.07303619        0.54364520      390.83117676      390.71844482
  1559        39.09815216        0.54527068      390.84463501      390.96960449
  1560        39.12321091        0.54500425      391.11035156      391.22009277
  1561        39.14826584        0.54553717      391.42749023      391.47079468
  1562        39.17326736        0.54670972      391.73614502      391.72061157
  1563        39.19839096        0.54561710      392.06466675      391.97201538
  1564        39.22348404        0.54764235      392.18161011      392.22290039
  1565        39.24860764        0.54638994      392.39239502      392.47409058
  1566        39.27366257        0.54876161      392.80636597      392.72476196
  1567        39.29877853        0.54772234      392.91744995      392.97589111
  1568        39.32384109        0.54889482      393.36752319      393.22647095
  1569        39.34893036        0.54889482      393.65591431      393.47723389
  1570        39.37402725        0.54902804      393.83123779      393.72833252
  1571        39.39914322        0.55028057      393.88583374      393.97952271
  1572        39.42424774        0.54918796      394.11553955      394.23049927
  1573        39.44929123        0.55139977      394.44216919      394.48107910
  1574        39.47437286        0.55006737      394.45846558      394.73181152
  1575        39.49945831        0.55153298      394.80975342      394.98254395
  1576        39.52455139        0.55166620      395.27304077      395.23364258
  1577        39.54959488        0.55241233      395.51907349      395.48406982
  1578        39.57466888        0.55275881      395.61380005      395.73471069
  1579        39.59975052        0.55217254      395.89996338      395.98547363
  1580        39.62482452        0.55483735      396.24066162      396.23626709
  1581        39.64987946        0.55305189      396.39855957      396.48678589
  1582        39.67496109        0.55539691      396.71994019      396.73773193
  1583        39.70002365        0.55475742      397.17349243      396.98828125
  1584        39.72510147        0.55555683      397.34555054      397.23910522
  1585        39.75018692        0.55569011      397.58663940      397.48999023
  1586        39.77524567        0.55561012      397.90710449      397.74050903
  1587        39.80030441        0.55718237      398.05249023      397.99121094
  1588        39.82533264        0.55603647      398.23416138      398.24145508
  1589        39.85042953        0.55803508      398.42742920      398.49227905
  1590        39.87549591        0.55734223      398.83078003      398.74301147
  1591        39.90054321        0.55862135      398.98654175      398.99346924
  1592        39.92567062        0.55835485      399.17697144      399.24484253
  1593        39.95072937        0.55891448      399.48669434      399.49539185
  1594        39.97584534        0.55966061      399.77145386      399.74639893
  1595        40.00087738        0.55859470      399.95602417      399.99691772
  1596        40.02597427        0.56125951      400.24160767      400.24780273
  1597        40.05112076        0.55984712      400.59136963      400.49914551
  1598        40.07619095        0.56181908      400.74145508      400.75006104
  1599        40.10126877        0.56080645      401.01651001      401.00082397
  1600        40.12637329        0.56205893      401.26214600      401.25177002
  1601        40.15143967        0.56227213      401.63650513      401.50253296
  1602        40.17649460        0.56243199      401.70260620      401.75289917
  1603        40.20154953        0.56368446      402.14172363      402.00360107
  1604        40.22659683        0.56285840      402.42068481      402.25390625
  1605        40.25167084        0.56496358      402.41406250      402.50476074
  1606        40.27669525        0.56363118      402.81509399      402.75494385
  1607        40.30174255        0.56549650      403.05859375      403.00555420
  1608        40.32682800        0.56507015      403.30581665      403.25637817
  1609        40.35192490        0.56565642      403.51394653      403.50723267
  1610        40.37700653        0.56640255      403.62567139      403.75811768
  1611        40.40214539        0.56562972      404.11624146      404.00952148
  1612        40.42720795        0.56786817      404.22308350      404.26013184
  1613        40.45228958        0.56653577      404.58004761      404.51098633
  1614        40.47736359        0.56842780      404.84161377      404.76181030
  1615        40.50239563        0.56770831      405.10107422      405.01174927
  1616        40.52742767        0.56861436      405.28991699      405.26242065
  1617        40.55253983        0.56890750      405.50378418      405.51354980
  1618        40.57761765        0.56882751      405.72601318      405.76428223
  1619        40.60269165        0.57071954      405.87762451      406.01507568
  1620        40.62777710        0.56901407      406.18005371      406.26589966
  1621        40.65282822        0.57170546      406.41558838      406.51635742
  1622        40.67795181        0.57050633      406.69216919      406.76745605
  1623        40.70301056        0.57189202      406.97448730      407.01824951
  1624        40.72813034        0.57133240      407.18045044      407.26943970
  1625        40.75323868        0.57205188      407.44253540      407.52032471
  1626        40.77827072        0.57330441      407.65142822      407.77084351
  1627        40.80332947        0.57223845      408.06896973      408.02136230
  1628        40.82839584        0.57455683      408.29962158      408.27191162
  1629        40.85350800        0.57319778      408.46932983      408.52310181
  1630        40.87858963        0.57495654      408.91354370      408.77395630
  1631        40.90362549        0.57391727      409.04501343      409.02420044
  1632        40.92864990        0.57538289      409.25085449      409.27462769
  1633        40.95378113        0.57567602      409.73089600      409.52578735
  1634        40.97883606        0.57543623      409.55770874      409.77642822
  1635        41.00390625        0.57690185      409.91488647      410.02716064
  1636        41.02901077        0.57615572      410.22344971      410.27825928
  1637        41.05403137        0.57836747      410.61117554      410.52822876
  1638        41.07908630        0.57698178      410.80749512      410.77893066
  1639        41.10411453        0.57874054      411.20263672      411.02935791
  1640        41.12919235        0.57836747      411.37500000      411.27990723
  1641        41.15424347        0.57884711      411.62078857      411.53051758
  1642        41.17937088        0.57972652      411.79788208      411.78186035
  1643        41.20447922        0.57871389      411.97018433      412.03277588
  1644        41.22957230        0.58108556      412.37857056      412.28378296
  1645        41.25466156        0.57985973      412.64700317      412.53479004
  1646        41.27973175        0.58183175      412.86117554      412.78540039
  1647        41.30481339        0.58073914      412.86395264      413.03622437
  1648        41.32988358        0.58223146      413.17047119      413.28680420
  1649        41.35495377        0.58215147      413.75469971      413.53756714
  1650        41.37997818        0.58209819      413.75747681      413.78787231
  1651        41.40507126        0.58391023      413.94042969      414.03875732
  1652        41.43015289        0.58265781      414.32843018      414.28952026
  1653        41.45521545        0.58446985      414.49679565      414.54013062
  1654        41.48026276        0.58375037      414.74334717      414.79077148
  1655        41.50534058        0.58510941      415.01339722      415.04150391
  1656        41.53044128        0.58481628      415.20571899      415.29238892
  1657        41.55551910        0.58526927      415.49862671      415.54333496
  1658        41.58061981        0.58625531      415.89025879      415.79421997
  1659        41.60569763        0.58574897      416.07083130      416.04498291
  1660        41.63073730        0.58758765      416.32308960      416.29544067
  1661        41.65582657        0.58636189      416.58242798      416.54638672
  1662        41.68091583        0.58822721      416.81723022      416.79711914
  1663        41.70600891        0.58758765      417.03686523      417.04815674
  1664        41.73106384        0.58852035      417.31735229      417.29873657
  1665        41.75613403        0.58900005      417.55212402      417.54940796
  1666        41.78124619        0.58894670      417.88842773      417.80059814
  1667        41.80629349        0.59057224      417.99209595      418.05099487
  1668        41.83141708        0.58945304      418.36068726      418.30212402
  1669        41.85650253        0.59171814      418.77307129      418.55319214
  1670        41.88159943        0.59011924      418.67898560      418.80413818
  1671        41.90669250        0.59211785      419.00872803      419.05502319
  1672        41.93170929        0.59142500      419.18917847      419.30517578
  1673        41.95678711        0.59198457      419.52633667      419.55593872
  1674        41.98185349        0.59273076      419.89477539      419.80657959
  1675        42.00693130        0.59225106      419.91009521      420.05755615
  1676        42.03196335        0.59387660      420.18179321      420.30776978
  1677        42.05705261        0.59297055      420.42868042      420.55859375
  1678        42.08211517        0.59488922      420.85311890      420.80917358
  1679        42.10720444        0.59374338      421.17584229      421.06018066
  1680        42.13227081        0.59542221      421.37054443      421.31088257
  1681        42.15742111        0.59584856      421.50802612      421.56219482
  1682        42.18249130        0.59550214      421.69793701      421.81298828
  1683        42.20759964        0.59731418      421.99127197      422.06402588
  1684        42.23268890        0.59614170      422.46313477      422.31478882
  1685        42.25777054        0.59816694      422.54370117      422.56585693
  1686        42.28283691        0.59686118      422.77709961      422.81649780
  1687        42.30792236        0.59872657      423.18417358      423.06719971
  1688        42.33296967        0.59814030      423.26016235      423.31774902
  1689        42.35803223        0.59875315      423.64328003      423.56845093
  1690        42.38312912        0.59976578      423.85693359      423.81933594
  1691        42.40818024        0.59915292      424.07968140      424.06985474
  1692        42.43325424        0.60069847      424.36425781      424.32064819
  1693        42.45835495        0.59955263      424.63928223      424.57156372
  1694        42.48344040        0.60179102      424.94094849      424.82220459
  1695        42.50853729        0.60109824      424.95983887      425.07354736
  1696        42.53358841        0.60195094      425.21493530      425.32394409
  1697        42.55867767        0.60219079      425.49841309      425.57489014
  1698        42.58376312        0.60237730      425.85485840      425.82577515
  1699        42.60885239        0.60416269      426.19790649      426.07659912
  1700        42.63388062        0.60275036      426.44641113      426.32693481
  1701        42.65897751        0.60490882      426.65682983      426.57791138
  1702        42.68406677        0.60376298      426.92687988      426.82885742
  1703        42.70918655        0.60557508      427.17807007      427.07989502
  1704        42.73422241        0.60472232      427.50689697      427.33044434
  1705        42.75930405        0.60530859      427.67462158      427.58105469
  1706        42.78435898        0.60613465      427.83193970      427.83154297
  1707        42.80937958        0.60557508      428.11422729      428.08184814
  1708        42.83446121        0.60733384      428.40124512      428.33276367
  1709        42.86066055        0.60618794      428.55862427      428.59451294
  1710        42.88570786        0.60842639      428.94113159      428.84527588
  1711        42.91075897        0.60725391      428.97528076      429.09564209
  1712        42.93581390        0.60887939      429.28128052      429.34625244
  1713        42.96087646        0.60887939      429.63629150      429.59689331
  1714        42.98598862        0.60909259      429.71694946      429.84786987
  1715        43.01108932        0.60973215      430.05029297      430.09884644
  1716        43.03618240        0.60954565      430.35122681      430.34985352
  1717        43.06124878        0.61125106      430.58984375      430.60058594
  1718        43.08636475        0.60986537      430.72900391      430.85171509
  1719        43.11144257        0.61239696      431.09439087      431.10247803
  1720        43.13651276        0.61109120      431.49185181      431.35327148
  1721        43.16162872        0.61269009      431.69625854      431.60433960
  1722        43.18666458        0.61250353      431.95465088      431.85461426
  1723        43.21176529        0.61311644      432.04174805      432.10571289
  1724        43.23686218        0.61391586      432.24337769      432.35668945
  1725        43.26194763        0.61335623      432.61035156      432.60748291
  1726        43.28699875        0.61511505      432.92254639      432.85803223
  1727        43.31205750        0.61391586      432.97079468      433.10876465
  1728        43.33711243        0.61586118      433.16378784      433.35922241
  1729        43.36226273        0.61511505      433.63858032      433.61029053
  1730        43.38731384        0.61604774      434.06237793      433.86126709
  1731        43.41239166        0.61676723      434.15798950      434.11196899
  1732        43.43750381        0.61623424      434.23449707      434.36309814
  1733        43.46261597        0.61780649      434.65246582      434.61425781
  1734        43.48772430        0.61708701      434.91534424      434.86529541
  1735        43.51282120        0.61903226      435.27450562      435.11614990
  1736        43.53788757        0.61777985      435.28405762      435.36697388
  1737        43.56296158        0.61959189      435.66778564      435.61770630
  1738        43.58807755        0.61868584      435.80490112      435.86880493
  1739        43.61313629        0.61996496      436.09686279      436.11944580
  1740        43.63824844        0.62076443      436.43984985      436.37057495
  1741        43.66331863        0.61980510      436.81994629      436.62112427
  1742        43.68838882        0.62201685      436.89361572      436.87197876
  1743        43.71348190        0.62060452      437.09869385      437.12295532
  1744        43.73851013        0.62265640      437.42758179      437.37307739
  1745        43.76358414        0.62196356      437.57391357      437.62393188
  1746        43.78864288        0.62294954      437.82986450      437.87457275
  1747        43.81374741        0.62324268      438.16619873      438.12545776
  1748        43.83879852        0.62313610      438.28897095      438.37600708
  1749        43.86386490        0.62481487      438.63552856      438.62667847
  1750        43.88896942        0.62366903      438.86221313      438.87768555
  1751        43.91408157        0.62545443      439.08050537      439.12884521
  1752        43.93917847        0.62422866      439.34579468      439.37985229
  1753        43.96426773        0.62593412      439.60733032      439.63070679
  1754        43.98927689        0.62561435      439.80642700      439.88092041
  1755        44.01433945        0.62625390      440.06149292      440.13150024
  1756        44.03941727        0.62713325      440.42956543      440.38223267
  1757        44.06447601        0.62715989      440.57012939      440.63281250
  1758        44.08958054        0.62886536      440.88739014      440.88391113
  1759        44.11462021        0.62739974      441.17984009      441.13430786
  1760        44.13971710        0.62995791      441.32705688      441.38531494
  1761        44.16477203        0.62865222      441.81024170      441.63580322
  1762        44.18981934        0.62987798      442.10159302      441.88635254
  1763        44.21491623        0.62977141      442.16796875      442.13726807
  1764        44.23997116        0.62993133      442.20471191      442.38784790
  1765        44.26509857        0.63158351      442.52264404      442.63909912
  1766        44.29016113        0.63043761      443.03759766      442.88955688
  1767        44.31521606        0.63270271      443.08493042      443.14025879
  1768        44.34029770        0.63129038      443.43652344      443.39108276
  1769        44.36539078        0.63307577      443.61569214      443.64196777
  1770        44.39043808        0.63278264      443.88088989      443.89254761
  1771        44.41552734        0.63310242      444.16928101      444.14334106
  1772        44.44059372        0.63376862      444.43420410      444.39389038
  1773        44.46569824        0.63304913      444.62478638      444.64511108
  1774        44.49079132        0.63560736      445.00350952      444.89599609
  1775        44.51587677        0.63430154      445.04049683      445.14666748
  1776        44.54094696        0.63643342      445.37887573      445.39746094
  1777        44.56603241        0.63454139      445.53814697      445.64837646
  1778        44.59114075        0.63635349      445.95175171      445.89950562
  1779        44.61615372        0.63630015      446.19125366      446.14962769
  1780        44.64126968        0.63661999      446.39202881      446.40081787
  1781        44.66634750        0.63827211      446.55499268      446.65158081
  1782        44.69150543        0.63693970      446.96105957      446.90307617
  1783        44.71657944        0.63899159      447.33416748      447.15386963
  1784        44.74166489        0.63768584      447.41986084      447.40478516
  1785        44.76672745        0.63971108      447.68179321      447.65527344
  1786        44.79184341        0.63885838      447.93322754      447.90649414
  1787        44.81690979        0.63997757      448.35897827      448.15719604
  1788        44.84194183        0.64019078      448.51531982      448.40744019
  1789        44.86700821        0.64005750      448.65097046      448.65820313
  1790        44.89208603        0.64218938      448.80163574      448.90902710
  1791        44.91718674        0.64048392      449.13290405      449.15988159
  1792        44.94224548        0.64296216      449.44189453      449.41046143
  1793        44.96731567        0.64138997      449.77783203      449.66122437
  1794        44.99240112        0.64317536      450.02261353      449.91198730
  1795        45.01746368        0.64282900      450.09228516      450.16278076
  1796        45.04254913        0.64325529      450.39721680      450.41351318
  1797        45.06760788        0.64450777      450.69659424      450.66400146
  1798        45.09263992        0.64368165      450.74551392      450.91455078
  1799        45.11770630        0.64552039      451.23486328      451.16513062
  1800        45.14278030        0.64434791      451.42413330      451.41583252
  1801        45.16784668        0.64655966      451.66772461      451.66656494
  1802        45.19288635        0.64536053      451.90661621      451.91705322
  1803        45.21793365        0.64655966      452.20855713      452.16751099
  1804        45.24304199        0.64746577      452.49459839      452.41845703
  1805        45.26810455        0.64706600      452.64984131      452.66909790
  1806        45.29320145        0.64863825      452.77584839      452.92004395
  1807        45.31831741        0.64730585      453.04110718      453.17114258
  1808        45.34342194        0.64975750      453.48397827      453.42236328
  1809        45.36846161        0.64821190      453.80654907      453.67279053
  1810        45.39353180        0.64994401      453.71347046      453.92337036
  1811        45.41864014        0.64954424      454.06994629      454.17443848
  1812        45.44372559        0.65005064      454.36984253      454.42532349
  1813        45.46881485        0.65103650      454.69778442      454.67623901
  1814        45.49388123        0.65039700      454.99679565      454.92691040
  1815        45.51891327        0.65234226      455.23370361      455.17724609
  1816        45.54396439        0.65119642      455.39254761      455.42773438
  1817        45.56907654        0.65295523      455.77770996      455.67883301
  1818        45.59415817        0.65239561      455.95825195      455.92962646
  1819        45.61920547        0.65362138      456.21749878      456.18005371
  1820        45.64427948        0.65356815      456.44683838      456.43090820
  1821        45.66936493        0.65340823      456.69860840      456.68154907
  1822        45.69442749        0.65530026      456.91275024      456.93218994
  1823        45.71951675        0.65391451      457.33837891      457.18325806
  1824        45.74458313        0.65615296      457.56768799      457.43395996
  1825        45.76966858        0.65474063      457.72067261      457.68460083
  1826        45.79479218        0.65660596      457.81936646      457.93597412
  1827        45.81983948        0.65641946      458.16848755      458.18646240
  1828        45.84491730        0.65679252      458.53298950      458.43716431
  1829        45.86996460        0.65756536      458.56207275      458.68774414
  1830        45.89509201        0.65708560      458.91806030      458.93896484
  1831        45.92021561        0.65892434      459.33306885      459.19021606
  1832        45.94529343        0.65780514      459.38360596      459.44104004
  1833        45.97037888        0.65967047      459.60330200      459.69177246
  1834        45.99539185        0.65879112      460.05752563      459.94207764
  1835        46.02046967        0.65983045      460.16085815      460.19281006
  1836        46.04555130        0.66036332      460.29980469      460.44357300
  1837        46.07065201        0.66020346      460.58139038      460.69458008
  1838        46.09567642        0.66204220      460.96981812      460.94494629
  1839        46.12080002        0.66038996      461.10971069      461.19613647
  1840        46.14590836        0.66294819      461.51693726      461.44711304
  1841        46.17096710        0.66142929      461.77108765      461.69769287
  1842        46.19601822        0.66353446      461.96621704      461.94836426
  1843        46.22109604        0.66313469      462.19888306      462.19909668
  1844        46.24617767        0.66342783      462.51596069      462.44979858
  1845        46.27122498        0.66438723      462.60601807      462.70037842
  1846        46.29634476        0.66382760      462.99145508      462.95153809
  1847        46.32139969        0.66590619      463.29251099      463.20202637
  1848        46.34654236        0.66446716      463.45642090      463.45355225
  1849        46.37162781        0.66643906      463.66470337      463.70437622
  1850        46.39668274        0.66550642      464.06039429      463.95477295
  1851        46.42175293        0.66689211      464.14849854      464.20562744
  1852        46.44678116        0.66707867      464.54968262      464.45590210
  1853        46.47186661        0.66678554      464.62103271      464.70657349
  1854        46.49692154        0.66822451      465.06066895      464.95727539
  1855        46.52201080        0.66766495      465.16934204      465.20819092
  1856        46.54711533        0.66945028      465.44757080      465.45901489
  1857        46.57217789        0.66801131      465.59851074      465.70986938
  1858        46.59726334        0.66987669      465.99307251      465.96075439
  1859        46.62231827        0.66945028      466.11953735      466.21127319
  1860        46.64736176        0.66982341      466.34252930      466.46160889
  1861        46.67242050        0.67147553      466.76885986      466.71228027
  1862        46.69749451        0.67046291      466.91497803      466.96301270
  1863        46.72255707        0.67272800      467.29995728      467.21359253
  1864        46.74764252        0.67115581      467.61648560      467.46456909
  1865        46.77271271        0.67339420      467.81130981      467.71520996
  1866        46.79773712        0.67227501      468.06423950      467.96545410
  1867        46.82278442        0.67371404      468.13058472      468.21588135
  1868        46.84786606        0.67339420      468.39660645      468.46676636
  1869        46.87293625        0.67352742      468.70568848      468.71746826
  1870        46.89802551        0.67515302      468.92846680      468.96838379
  1871        46.92310715        0.67414039      469.17166138      469.21908569
  1872        46.94824982        0.67629886      469.49298096      469.47048950
  1873        46.97328568        0.67512631      469.80841064      469.72094727
  1874        46.99839020        0.67667192      470.10409546      469.97204590
  1875        47.02344894        0.67613894      470.12109375      470.22250366
  1876        47.04857254        0.67749804      470.48577881      470.47378540
  1877        47.07362366        0.67776453      470.74893188      470.72424316
  1878        47.09868622        0.67720491      471.08477783      470.97491455
  1879        47.12372208        0.67920351      471.26629639      471.22543335
  1880        47.14876556        0.67763126      471.48147583      471.47564697
  1881        47.17388153        0.68010950      471.77435303      471.72683716
  1882        47.19892883        0.67896366      472.15682983      471.97738647
  1883        47.22403336        0.68002951      472.11114502      472.22836304
  1884        47.24911118        0.68008286      472.50668335      472.47912598
  1885        47.27416992        0.68064249      472.70419312      472.72973633
  1886        47.29925537        0.68157512      473.07534790      472.98068237
  1887        47.32434082        0.68064249      473.44940186      473.23126221
  1888        47.34947586        0.68290752      473.54000854      473.48291016
  1889        47.37451935        0.68152189      473.67495728      473.73333740
  1890        47.39959717        0.68333387      473.92523193      473.98410034
  1891        47.42467117        0.68285424      474.20578003      474.23477173
  1892        47.44976807        0.68370700      474.53009033      474.48580933
  1893        47.47485352        0.68408000      474.71517944      474.73660278
  1894        47.49992752        0.68408000      474.81329346      474.98745728
  1895        47.52497482        0.68599874      475.17785645      475.23776245
  1896        47.55010223        0.68458635      475.48345947      475.48901367
  1897        47.57517242        0.68682474      475.83850098      475.73971558
  1898        47.60018921        0.68562561      476.06561279      475.99005127
  1899        47.62528610        0.68701136      476.26812744      476.24090576
  1900        47.65039444        0.68682474      476.40472412      476.49197388
  1901        47.67547607        0.68717122      476.73904419      476.74270630
  1902        47.70057297        0.68813056      476.90362549      476.99371338
  1903        47.72564697        0.68714458      477.34918213      477.24456787
  1904        47.75072098        0.68927640      477.48641968      477.49523926
  1905        47.77583313        0.68842369      477.63864136      477.74642944
  1906        47.80087280        0.68983597      477.96737671      477.99667358
  1907        47.82592392        0.68951625      478.33706665      478.24737549
  1908        47.85096359        0.69060886      478.53219604      478.49789429
  1909        47.87606430        0.69108850      478.80493164      478.74859619
  1910        47.90109253        0.69034237      479.06820679      478.99905396
  1911        47.92620850        0.69218105      479.53106689      479.25015259
  1912        47.95123291        0.69095522      479.61871338      479.50042725
  1913        47.97635651        0.69319367      479.56768799      479.75161743
  1914        48.00141907        0.69234097      479.91564941      480.00238037
  1915        48.02647781        0.69359332      480.17510986      480.25274658
  1916        48.05154419        0.69335359      480.41500854      480.50347900
  1917        48.07662964        0.69377995      480.69384766      480.75436401
  1918        48.10172653        0.69505906      481.07287598      481.00540161
  1919        48.12675858        0.69420630      481.33590698      481.25573730
  1920        48.15187454        0.69620484      481.53839111      481.50683594
  1921        48.17699051        0.69519222      481.88259888      481.75784302
  1922        48.20206833        0.69695103      482.06625366      482.00878906
  1923        48.22715378        0.69575185      482.24349976      482.25958252
  1924        48.25220108        0.69753730      482.52896118      482.51004028
  1925        48.27728653        0.69761723      482.75085449      482.76086426
  1926        48.30233383        0.69732410      483.04086304      483.01141357
  1927        48.32745361        0.69870979      483.31594849      483.26266479
  1928        48.35251617        0.69807023      483.34020996      483.51315308
  1929        48.37757492        0.69982904      483.69439697      483.76385498
  1930        48.40267181        0.69846994      484.07208252      484.01483154
  1931        48.42775726        0.70044190      484.33401489      484.26556396
