 C:\WinTA100\DIL805.PRO\Data\Quenching\03_Isabelle_CQ60_Homogeneizado_30min_II_09.01.17.PAR
                Time - rel. Change in Length /  Temperature  /  Nominal Temperature 
                  s                %                    °C                    °C
  2121        53.18483734        0.80213851      531.79003906      531.83642578
  2122        53.20990372        0.80285364      532.07470703      532.08715820
  2123        53.23497772        0.80338341      532.34234619      532.33782959
  2124        53.26004791        0.80409849      532.57659912      532.58856201
  2125        53.28510666        0.80431044      532.88934326      532.83917236
  2126        53.31022644        0.80433702      533.29718018      533.08996582
  2127        53.33531189        0.80510521      533.36798096      533.34112549
  2128        53.36037445        0.80502570      533.66729736      533.59185791
  2129        53.38545990        0.80603224      533.81549072      533.84271240
  2130        53.41054153        0.80600572      534.14050293      534.09344482
  2131        53.43559647        0.80687982      534.42999268      534.34399414
  2132        53.46068192        0.80719775      534.59722900      534.59484863
  2133        53.48574066        0.80733019      534.86334229      534.84533691
  2134        53.51083374        0.80854851      535.04077148      535.09637451
  2135        53.53593063        0.80820429      535.31585693      535.34741211
  2136        53.56101227        0.80913138      535.62762451      535.59820557
  2137        53.58613586        0.80883998      535.86175537      535.84936523
  2138        53.61119843        0.80995250      536.04559326      536.10003662
  2139        53.63625336        0.80944926      536.21820068      536.35058594
  2140        53.66134644        0.81042922      536.61328125      536.60162354
  2141        53.68643951        0.81103849      536.94262695      536.85241699
  2142        53.71150208        0.81119734      537.14916992      537.10321045
  2143        53.73657227        0.81215090      537.34985352      537.35369873
  2144        53.76167297        0.81215090      537.60742188      537.60473633
  2145        53.78673172        0.81265426      537.92395020      537.85534668
  2146        53.81178665        0.81262779      538.08593750      538.10583496
  2147        53.83684158        0.81339592      538.27502441      538.35656738
  2148        53.86191177        0.81400520      538.71893311      538.60723877
  2149        53.88698578        0.81408465      538.84533691      538.85784912
  2150        53.91204453        0.81472033      539.04992676      539.10845947
  2151        53.93712616        0.81487924      539.37640381      539.35931396
  2152        53.96219635        0.81570047      539.70892334      539.60992432
  2153        53.98728180        0.81583285      539.88256836      539.86090088
  2154        54.01239395        0.81623018      540.12261963      540.11206055
  2155        54.03750610        0.81662744      540.51354980      540.36303711
  2156        54.06258011        0.81713068      540.56237793      540.61395264
  2157        54.08768082        0.81779295      540.91345215      540.86492920
  2158        54.11271667        0.81784594      541.12585449      541.11517334
  2159        54.13779449        0.81932920      541.33728027      541.36590576
  2160        54.16287613        0.81898499      541.62084961      541.61688232
  2161        54.18794250        0.81964707      541.95806885      541.86755371
  2162        54.21302795        0.81985903      542.09515381      542.11840820
  2163        54.23807907        0.82001793      542.34155273      542.36883545
  2164        54.26319122        0.82044172      542.61883545      542.61987305
  2165        54.28823471        0.82102448      542.95446777      542.87042236
  2166        54.31333160        0.82200450      543.15087891      543.12139893
  2167        54.33845139        0.82158065      543.29388428      543.37249756
  2168        54.36354446        0.82232231      543.67944336      543.62341309
  2169        54.38858414        0.82245481      543.87432861      543.87396240
  2170        54.41370392        0.82359374      544.14788818      544.12500000
  2171        54.43880463        0.82367325      544.40545654      544.37603760
  2172        54.46390152        0.82428253      544.58282471      544.62701416
  2173        54.48896027        0.82467979      544.89562988      544.87774658
  2174        54.51403809        0.82518303      545.15270996      545.12841797
  2175        54.53910065        0.82513016      545.38543701      545.37915039
  2176        54.56421661        0.82579231      545.55908203      545.63024902
  2177        54.58927917        0.82640159      545.97912598      545.88073730
  2178        54.61437225        0.82645446      546.10510254      546.13171387
  2179        54.63946915        0.82685190      546.35632324      546.38275146
  2180        54.66456604        0.82735521      546.66278076      546.63378906
  2181        54.68967056        0.82788497      546.81939697      546.88464355
  2182        54.71472931        0.82857352      547.12652588      547.13531494
  2183        54.73983383        0.82854706      547.34802246      547.38641357
  2184        54.76493835        0.82950068      547.71710205      547.63732910
  2185        54.78997421        0.82968611      547.90197754      547.88781738
  2186        54.81506729        0.82965958      548.12017822      548.13879395
  2187        54.84014511        0.83087808      548.30242920      548.38934326
  2188        54.86523438        0.83045423      548.67205811      548.64038086
  2189        54.89031982        0.83143425      548.86169434      548.89129639
  2190        54.91537476        0.83130187      549.14105225      549.14178467
  2191        54.94043732        0.83206993      549.35833740      549.39251709
  2192        54.96553040        0.83241433      549.66961670      549.64349365
  2193        54.99060440        0.83270568      549.85400391      549.89385986
  2194        55.01570511        0.83365923      550.07604980      550.14514160
  2195        55.04079056        0.83350044      550.28686523      550.39605713
  2196        55.06586456        0.83410954      550.63427734      550.64672852
  2197        55.09096146        0.83448046      550.85156250      550.89770508
  2198        55.11604691        0.83551353      551.07464600      551.14862061
  2199        55.14112854        0.83527505      551.40295410      551.39929199
  2200        55.16617966        0.83569884      551.68292236      551.64996338
  2201        55.19127655        0.83633459      551.90594482      551.90081787
  2202        55.21641541        0.83670539      552.15673828      552.15228271
  2203        55.24151611        0.83731467      552.38995361      552.40307617
  2204        55.26655579        0.83752662      552.78454590      552.65368652
  2205        55.29169464        0.83853304      553.06085205      552.90490723
  2206        55.31675720        0.83805633      553.25689697      553.15557861
  2207        55.34179688        0.83903641      553.44549561      553.40600586
  2208        55.36684418        0.83940721      553.71905518      553.65649414
  2209        55.39189529        0.84006941      553.87524414      553.90692139
  2210        55.41697693        0.84033424      554.25451660      554.15789795
  2211        55.44206238        0.84038734      554.48986816      554.40869141
  2212        55.46716309        0.84155279      554.81768799      554.65954590
  2213        55.49221039        0.84118187      554.83374023      554.91015625
  2214        55.51728439        0.84208250      555.23095703      555.16088867
  2215        55.54237747        0.84208250      555.44305420      555.41180420
  2216        55.56741333        0.84327447      555.62573242      555.66217041
  2217        55.59246445        0.84295660      555.92858887      555.91271973
  2218        55.61756897        0.84356588      556.13372803      556.16357422
  2219        55.64261627        0.84420156      556.30743408      556.41424561
  2220        55.66767120        0.84404260      556.63726807      556.66479492
  2221        55.69276047        0.84473139      556.82434082      556.91552734
  2222        55.71780777        0.84489024      557.22277832      557.16619873
  2223        55.74290466        0.84592330      557.43963623      557.41723633
  2224        55.76796341        0.84576434      557.65258789      557.66772461
  2225        55.79301834        0.84618813      557.88000488      557.91833496
  2226        55.81809235        0.84724772      558.27056885      558.16900635
  2227        55.84315109        0.84722114      558.42242432      558.41961670
  2228        55.86820984        0.84777743      558.69665527      558.67016602
  2229        55.89332581        0.84793639      558.92303467      558.92132568
  2230        55.91840363        0.84888995      559.21905518      559.17211914
  2231        55.94345856        0.84891641      559.40441895      559.42272949
  2232        55.96853638        0.84936666      559.64251709      559.67340088
  2233        55.99365234        0.84997588      559.95324707      559.92456055
  2234        56.01871490        0.85002899      560.26361084      560.17510986
  2235        56.04375076        0.85082352      560.42993164      560.42559814
  2236        56.06886673        0.85103536      560.64575195      560.67675781
  2237        56.09387589        0.85206848      560.93743896      560.92687988
  2238        56.11894608        0.85164469      561.19940186      561.17761230
  2239        56.14396286        0.85251880      561.40515137      561.42773438
  2240        56.16905975        0.85273063      561.63568115      561.67864990
  2241        56.19411469        0.85299563      562.02093506      561.92919922
  2242        56.21918869        0.85379022      562.15386963      562.17993164
  2243        56.24428940        0.85357827      562.47265625      562.43096924
  2244        56.26934433        0.85503519      562.81762695      562.68157959
  2245        56.29442978        0.85482329      562.89569092      562.93237305
  2246        56.31948471        0.85559136      563.24377441      563.18286133
  2247        56.34454346        0.85577685      563.51007080      563.43353271
  2248        56.36962891        0.85598874      563.68865967      563.68432617
  2249        56.39471817        0.85694230      563.89483643      563.93518066
  2250        56.41979218        0.85659808      564.24194336      564.18609619
  2251        56.44486237        0.85776353      564.36413574      564.43670654
  2252        56.46992874        0.85747206      564.67553711      564.68725586
  2253        56.49499893        0.85855806      564.95666504      564.93786621
  2254        56.52009201        0.85818732      565.11669922      565.18896484
  2255        56.54516220        0.85929972      565.45361328      565.43957520
  2256        56.57024002        0.85951155      565.70294189      565.69042969
  2257        56.59530640        0.85972351      565.95861816      565.94116211
  2258        56.62040329        0.86043876      566.21850586      566.19195557
  2259        56.64550781        0.86051828      566.43005371      566.44311523
  2260        56.67055893        0.86096847      566.77655029      566.69378662
  2261        56.69564438        0.86141878      566.95306396      566.94439697
  2262        56.72074890        0.86176318      567.37780762      567.19555664
  2263        56.74586487        0.86226636      567.52874756      567.44665527
  2264        56.77095795        0.86234587      567.79284668      567.69763184
  2265        56.79596710        0.86345840      567.82806396      567.94775391
  2266        56.82100677        0.86321992      568.19372559      568.19824219
  2267        56.84611130        0.86409408      568.43249512      568.44915771
  2268        56.87120056        0.86409408      568.80767822      568.70007324
  2269        56.89629364        0.86494172      568.95123291      568.95092773
  2270        56.92138290        0.86499465      569.20324707      569.20196533
  2271        56.94652557        0.86533898      569.41912842      569.45324707
  2272        56.97162628        0.86637205      569.66729736      569.70434570
  2273        56.99670029        0.86613375      569.83374023      569.95501709
  2274        57.02175140        0.86695480      570.22985840      570.20556641
  2275        57.04684067        0.86743158      570.51428223      570.45642090
  2276        57.07186890        0.86788183      570.77148438      570.70684814
  2277        57.09692764        0.86801428      570.92779541      570.95721436
  2278        57.12200546        0.86833221      571.20117188      571.20812988
  2279        57.14704895        0.86904734      571.35699463      571.45861816
  2280        57.17214966        0.86931229      571.69244385      571.70953369
  2281        57.19721222        0.86989492      572.01245117      571.96026611
  2282        57.22228622        0.87008041      572.14385986      572.21087646
  2283        57.24733734        0.87087500      572.39642334      572.46142578
  2284        57.27244949        0.87084848      572.70483398      572.71258545
  2285        57.29752350        0.87153733      573.02807617      572.96331787
  2286        57.32263947        0.87185514      573.21582031      573.21447754
  2287        57.34767914        0.87219948      573.49603271      573.46490479
  2288        57.37276840        0.87275565      573.71405029      573.71582031
  2289        57.39787674        0.87296754      573.99273682      573.96679688
  2290        57.42299652        0.87378877      574.25592041      574.21789551
  2291        57.44804001        0.87370920      574.49102783      574.46844482
  2292        57.47311401        0.87431848      574.79882813      574.71923828
  2293        57.49813461        0.87490118      574.94097900      574.96942139
  2294        57.52320480        0.87516612      575.22741699      575.22015381
  2295        57.54828262        0.87593424      575.51684570      575.47082520
  2296        57.57330322        0.87561637      575.78112793      575.72119141
  2297        57.59841919        0.87715280      575.97094727      575.97222900
  2298        57.62344742        0.87702024      576.20294189      576.22259521
  2299        57.64848709        0.87720567      576.48956299      576.47290039
  2300        57.67355347        0.87728518      576.62780762      576.72357178
  2301        57.69863129        0.87845063      576.92413330      576.97442627
  2302        57.72369003        0.87845063      577.26605225      577.22503662
  2303        57.74873734        0.87900680      577.48944092      577.47546387
  2304        57.77381516        0.87988096      577.70599365      577.72619629
  2305        57.79886627        0.87969565      577.92944336      577.97680664
  2306        57.82397842        0.88035774      578.21984863      578.22784424
  2307        57.84904861        0.88051677      578.51177979      578.47851563
  2308        57.87411499        0.88149679      578.70062256      578.72918701
  2309        57.89915848        0.88176161      578.94696045      578.97967529
  2310        57.92425156        0.88181466      579.19323730      579.23052979
  2311        57.94931412        0.88282114      579.52783203      579.48107910
  2312        57.97439194        0.88276827      579.84808350      579.73199463
  2313        57.99947357        0.88332444      579.98535156      579.98284912
  2314        58.02455902        0.88327146      580.15771484      580.23364258
  2315        58.04962921        0.88435745      580.42584229      580.48437500
  2316        58.07469177        0.88441050      580.63763428      580.73498535
  2317        58.09979630        0.88496673      581.05792236      580.98590088
  2318        58.12484360        0.88539040      581.30322266      581.23651123
  2319        58.14992142        0.88557595      581.51647949      581.48736572
  2320        58.17493439        0.88652945      581.86926270      581.73736572
  2321        58.19999313        0.88660896      582.07415771      581.98803711
  2322        58.22502518        0.88748306      582.32049561      582.23828125
  2323        58.25011063        0.88713872      582.49920654      582.48889160
  2324        58.27518082        0.88777441      582.72326660      582.73992920
  2325        58.30024338        0.88864851      582.93450928      582.99047852
  2326        58.32533264        0.88867491      583.17547607      583.24121094
  2327        58.35043716        0.88946968      583.46075439      583.49249268
  2328        58.37553024        0.88915181      583.72790527      583.74334717
  2329        58.40058136        0.89002591      583.95043945      583.99383545
  2330        58.42567444        0.88999945      584.23669434      584.24487305
  2331        58.45072174        0.89060867      584.55218506      584.49536133
  2332        58.47582626        0.89113843      584.69012451      584.74621582
  2333        58.50087738        0.89145631      585.06671143      584.99682617
  2334        58.52592087        0.89206541      585.28289795      585.24737549
  2335        58.55096436        0.89206558      585.51660156      585.49755859
  2336        58.57603073        0.89301908      585.78533936      585.74835205
  2337        58.60114670        0.89296609      586.02642822      585.99957275
  2338        58.62620163        0.89407867      586.32238770      586.25006104
  2339        58.65129089        0.89410508      586.55810547      586.50097656
  2340        58.67638016        0.89444947      586.68280029      586.75195313
  2341        58.70148468        0.89511162      587.01593018      587.00292969
  2342        58.72654724        0.89532357      587.21612549      587.25347900
  2343        58.75168610        0.89606524      587.52758789      587.50494385
  2344        58.77676392        0.89582682      587.73565674      587.75579834
  2345        58.80179214        0.89648902      587.98852539      588.00585938
  2346        58.82687759        0.89699227      588.19348145      588.25689697
  2347        58.85200882        0.89733666      588.52459717      588.50817871
  2348        58.87705612        0.89773393      588.73803711      588.75860596
  2349        58.90211487        0.89778680      588.93713379      589.00933838
  2350        58.92723083        0.89895242      589.26135254      589.26019287
  2351        58.95231628        0.89879346      589.50152588      589.51116943
  2352        58.97736740        0.89948219      589.74951172      589.76171875
  2353        59.00244522        0.89969420      590.05676270      590.01251221
  2354        59.02754974        0.90043586      590.34008789      590.26354980
  2355        59.05257797        0.90030324      590.51947021      590.51385498
  2356        59.07766724        0.90109795      590.80053711      590.76477051
  2357        59.10275650        0.90144229      591.05621338      591.01556396
  2358        59.12777710        0.90194559      591.25054932      591.26586914
  2359        59.15290833        0.90231633      591.46411133      591.51708984
  2360        59.17796326        0.90247536      591.78027344      591.76763916
  2361        59.20308304        0.90334946      591.93914795      592.01898193
  2362        59.22814560        0.90364081      592.26440430      592.26953125
  2363        59.25325775        0.90406466      592.56060791      592.52075195
  2364        59.27836990        0.90451491      592.71612549      592.77166748
  2365        59.30339432        0.90454137      592.95733643      593.02203369
  2366        59.32846832        0.90565389      593.34832764      593.27276611
  2367        59.35358810        0.90533602      593.58953857      593.52392578
  2368        59.37863922        0.90650153      593.77484131      593.77447510
  2369        59.40372086        0.90660745      594.04272461      594.02526855
  2370        59.42878723        0.90695184      594.33355713      594.27587891
  2371        59.45384598        0.90732276      594.58551025      594.52661133
  2372        59.47893524        0.90777290      594.84332275      594.77746582
  2373        59.50397110        0.90817016      595.14965820      595.02770996
  2374        59.52903366        0.90798485      595.34667969      595.27850342
  2375        59.55408859        0.90933573      595.55718994      595.52893066
  2376        59.57917786        0.90872651      595.75268555      595.77984619
  2377        59.60428238        0.90954763      596.05096436      596.03094482
  2378        59.62932968        0.90999794      596.17834473      596.28137207
  2379        59.65444183        0.91066015      596.48565674      596.53234863
  2380        59.68065262        0.91116339      596.73822021      596.79431152
  2381        59.70573425        0.91132236      597.01159668      597.04541016
  2382        59.73086166        0.91243482      597.32537842      597.29663086
  2383        59.75591660        0.91203749      597.63867188      597.54705811
  2384        59.78094864        0.91280574      597.85711670      597.79754639
  2385        59.80605698        0.91293806      598.08679199      598.04870605
  2386        59.83115768        0.91362679      598.33239746      598.29949951
  2387        59.85622025        0.91375923      598.51141357      598.55041504
  2388        59.88123322        0.91407704      598.78381348      598.80047607
  2389        59.90633392        0.91495132      598.99157715      599.05133057
  2390        59.93140030        0.91503066      599.14984131      599.30212402
  2391        59.95650101        0.91556048      599.47436523      599.55310059
  2392        59.98159027        0.91561341      599.69128418      599.80383301
  2393        60.00670242        0.91638154      599.98382568      600.05505371
  2394        60.03178406        0.91675240      600.27966309      600.30590820
  2395        60.05687714        0.91685838      600.65692139      600.55694580
  2396        60.08195496        0.91765296      600.72052002      600.80767822
  2397        60.10701370        0.91741461      601.06475830      601.05828857
  2398        60.13208008        0.91831517      601.35467529      601.30889893
  2399        60.15714264        0.91847414      601.55035400      601.55950928
  2400        60.18227386        0.91937470      601.83172607      601.81072998
  2401        60.20731735        0.91940117      602.13879395      602.06127930
  2402        60.23244095        0.92027533      602.38458252      602.31237793
  2403        60.25748062        0.92056674      602.48590088      602.56292725
  2404        60.28251648        0.92061967      602.82702637      602.81323242
  2405        60.30760574        0.92162621      603.06158447      603.06408691
  2406        60.33269882        0.92144084      603.25885010      603.31494141
  2407        60.35779190        0.92244738      603.61065674      603.56591797
  2408        60.38286972        0.92218244      603.85070801      603.81665039
  2409        60.40794754        0.92268568      604.05316162      604.06750488
  2410        60.43299866        0.92334795      604.32147217      604.31817627
  2411        60.45809174        0.92361283      604.64562988      604.56884766
  2412        60.48311615        0.92427492      604.92663574      604.81927490
  2413        60.50817871        0.92443395      605.12078857      605.06982422
  2414        60.53323364        0.92528152      605.29943848      605.32031250
  2415        60.55828476        0.92496371      605.45086670      605.57092285
  2416        60.58335876        0.92578483      605.81127930      605.82165527
  2417        60.60842514        0.92602324      606.03479004      606.07226563
  2418        60.63350296        0.92626160      606.19635010      606.32312012
  2419        60.65857315        0.92684436      606.48803711      606.57379150
  2420        60.68364716        0.92700326      606.77716064      606.82446289
  2421        60.70868683        0.92806280      607.05236816      607.07501221
  2422        60.73376465        0.92795682      607.35156250      607.32580566
  2423        60.75882721        0.92840707      607.64862061      607.57623291
  2424        60.78386688        0.92898989      607.72650146      607.82672119
  2425        60.80888748        0.92944014      607.99530029      608.07702637
  2426        60.83396912        0.92978460      608.31280518      608.32757568
  2427        60.85905457        0.92994344      608.60461426      608.57861328
  2428        60.88413239        0.93105596      608.82330322      608.82940674
  2429        60.90921402        0.93094999      609.09222412      609.08007813
  2430        60.93429184        0.93179762      609.37170410      609.33099365
  2431        60.95935440        0.93177116      609.72589111      609.58166504
  2432        60.98442078        0.93253928      609.84277344      609.83221436
  2433        61.00951385        0.93264526      610.09515381      610.08325195
  2434        61.03459167        0.93277770      610.42266846      610.33392334
  2435        61.05964661        0.93383718      610.56469727      610.58447266
  2436        61.08472824        0.93389016      610.81274414      610.83538818
  2437        61.10980225        0.93457884      611.09722900      611.08605957
  2438        61.13485718        0.93463188      611.32238770      611.33660889
  2439        61.15990448        0.93574435      611.60302734      611.58709717
  2440        61.18497467        0.93587679      611.80267334      611.83789063
  2441        61.21003342        0.93600923      612.16827393      612.08825684
  2442        61.23512268        0.93677741      612.38067627      612.33923340
  2443        61.26016998        0.93667132      612.59204102      612.58984375
  2444        61.28522491        0.93736017      612.74841309      612.84027100
  2445        61.31025314        0.93720132      613.08734131      613.09069824
  2446        61.33535385        0.93834013      613.29974365      613.34161377
  2447        61.36039734        0.93810183      613.58093262      613.59204102
  2448        61.38548660        0.93892288      613.84466553      613.84295654
  2449        61.41054153        0.93921435      614.07373047      614.09350586
  2450        61.43563080        0.93955863      614.37689209      614.34429932
  2451        61.46070862        0.94035321      614.64648438      614.59509277
  2452        61.48581314        0.94016784      614.72930908      614.84625244
  2453        61.51086807        0.94120085      615.06451416      615.09680176
  2454        61.53589249        0.94083005      615.30053711      615.34704590
  2455        61.56100845        0.94157171      615.50872803      615.59820557
  2456        61.58603668        0.94223398      615.84020996      615.84844971
  2457        61.61114883        0.94212800      616.15417480      616.09948730
  2458        61.63623810        0.94271058      616.37304688      616.35046387
  2459        61.66135025        0.94300210      616.51733398      616.60168457
  2460        61.68641281        0.94443244      616.84307861      616.85223389
  2461        61.71149445        0.94398224      617.06732178      617.10290527
  2462        61.73662186        0.94472373      617.30767822      617.35418701
  2463        61.76169205        0.94501519      617.61254883      617.60491943
  2464        61.78673935        0.94520056      617.81280518      617.85546875
  2465        61.81178284        0.94612771      618.10437012      618.10595703
  2466        61.83691406        0.94631308      618.33410645      618.35717773
  2467        61.86197662        0.94726670      618.64910889      618.60778809
  2468        61.88708878        0.94686937      618.89007568      618.85894775
  2469        61.91218567        0.94782287      619.15014648      619.10974121
  2470        61.93720245        0.94739914      619.35534668      619.36010742
  2471        61.96227646        0.94822037      619.66986084      619.61096191
  2472        61.98738861        0.94837916      619.84356689      619.86157227
  2473        62.01241684        0.94890893      620.06158447      620.11224365
  2474        62.03748703        0.94983602      620.35906982      620.36291504
  2475        62.06261444        0.94949156      620.60052490      620.61407471
  2476        62.08766937        0.95039225      620.83020020      620.86480713
  2477        62.11280441        0.95068359      621.12048340      621.11608887
  2478        62.13786316        0.95108086      621.34643555      621.36669922
  2479        62.16295242        0.95155776      621.59173584      621.61755371
  2480        62.18801880        0.95184916      621.87377930      621.86828613
  2481        62.21316147        0.95269668      622.16448975      622.11962891
  2482        62.23822021        0.95235246      622.45092773      622.37023926
  2483        62.26330566        0.95312047      622.54125977      622.62115479
  2484        62.28839111        0.95319992      622.84478760      622.87207031
  2485        62.31348038        0.95420653      623.09210205      623.12286377
  2486        62.33858490        0.95444494      623.43524170      623.37390137
  2487        62.36365128        0.95457751      623.60742188      623.62469482
  2488        62.38871384        0.95508063      623.87622070      623.87500000
  2489        62.41379929        0.95545149      624.09210205      624.12609863
  2490        62.43889236        0.95616674      624.36102295      624.37707520
  2491        62.46397400        0.95629913      624.64062500      624.62774658
  2492        62.48905945        0.95706725      624.93878174      624.87872314
  2493        62.51415253        0.95704079      625.15270996      625.12957764
  2494        62.53923035        0.95746458      625.28527832      625.38031006
  2495        62.56427002        0.95836520      625.62792969      625.63085938
  2496        62.58934784        0.95796782      625.78460693      625.88159180
  2497        62.61443329        0.95863008      626.15618896      626.13238525
  2498        62.63948441        0.95873606      626.53894043      626.38293457
  2499        62.66461182        0.96053720      626.65069580      626.63421631
  2500        62.68970871        0.95966303      626.86944580      626.88525391
  2501        62.71480942        0.96043122      627.10955811      627.13610840
  2502        62.73986435        0.96059012      627.37957764      627.38671875
  2503        62.76495743        0.96130532      627.67901611      627.63769531
  2504        62.79004669        0.96164972      627.85174561      627.88848877
  2505        62.81506729        0.96212649      628.09240723      628.13879395
  2506        62.84012985        0.96265626      628.42346191      628.38934326
  2507        62.86521530        0.96233839      628.66040039      628.64019775
  2508        62.89029312        0.96289468      628.89086914      628.89105225
  2509        62.91535950        0.96326548      629.14874268      629.14172363
  2510        62.94044876        0.96379507      629.38513184      629.39239502
  2511        62.96548462        0.96421915      629.69482422      629.64294434
  2512        62.99058533        0.96427202      629.89544678      629.89392090
  2513        63.01567078        0.96559638      630.26135254      630.14465332
  2514        63.04073334        0.96559632      630.38598633      630.39550781
  2515        63.06575012        0.96583480      630.67712402      630.64562988
  2516        63.09086609        0.96570241      630.87976074      630.89660645
  2517        63.11593246        0.96654999      631.15380859      631.14739990
  2518        63.14101028        0.96670890      631.36035156      631.39807129
  2519        63.16610336        0.96734464      631.63208008      631.64898682
  2520        63.19113541        0.96824527      632.03222656      631.89947510
  2521        63.21622086        0.96798033      632.15588379      632.15039063
  2522        63.24130249        0.96893394      632.48608398      632.40100098
  2523        63.26634216        0.96914583      632.63171387      632.65142822
  2524        63.29141998        0.96964914      632.95227051      632.90222168
  2525        63.31652832        0.96983439      633.20745850      633.15325928
  2526        63.34160614        0.97047019      633.37988281      633.40411377
  2527        63.36671829        0.97123837      633.72344971      633.65521240
  2528        63.39178848        0.97065568      633.95257568      633.90612793
  2529        63.41688156        0.97163558      634.16772461      634.15673828
  2530        63.44198608        0.97200656      634.35931396      634.40802002
  2531        63.46708298        0.97248328      634.64947510      634.65893555
  2532        63.49212265        0.97240388      634.85131836      634.90917969
  2533        63.51717758        0.97293359      635.18218994      635.15979004
  2534        63.54224396        0.97394013      635.39831543      635.41052246
  2535        63.56730652        0.97351640      635.66668701      635.66107178
  2536        63.59237289        0.97446990      635.84069824      635.91180420
  2537        63.61746597        0.97481430      636.11694336      636.16265869
  2538        63.64255524        0.97555596      636.37603760      636.41351318
  2539        63.66763687        0.97558242      636.63800049      636.66448975
  2540        63.69274521        0.97587377      637.01165771      636.91564941
  2541        63.71785736        0.97682738      637.16271973      637.16668701
  2542        63.74288940        0.97682738      637.46691895      637.41705322
  2543        63.76793671        0.97730416      637.73632813      637.66748047
  2544        63.79301071        0.97730416      637.87707520      637.91802979
  2545        63.81806183        0.97865504      638.11706543      638.16870117
  2546        63.84312057        0.97801936      638.42236328      638.41931152
  2547        63.86820984        0.97905242      638.70404053      638.67010498
  2548        63.89324951        0.97947615      638.92260742      638.92053223
  2549        63.91833878        0.97952914      639.15936279      639.17144775
  2550        63.94338608        0.98032373      639.47540283      639.42181396
  2551        63.96848679        0.98064178      639.72784424      639.67297363
  2552        63.99355698        0.98133034      639.91265869      639.92364502
  2553        64.01861572        0.98133034      640.18853760      640.17419434
  2554        64.04371643        0.98201907      640.36804199      640.42517090
  2555        64.06880188        0.98209846      640.69042969      640.67620850
  2556        64.09391785        0.98268121      640.93218994      640.92724609
  2557        64.11901855        0.98313159      641.18939209      641.17810059
  2558        64.14405823        0.98342294      641.37585449      641.42871094
  2559        64.16908264        0.98442948      641.67340088      641.67895508
  2560        64.19419098        0.98424399      641.87054443      641.92993164
  2561        64.21926117        0.98493272      642.12878418      642.18066406
  2562        64.24435425        0.98509163      642.46600342      642.43157959
  2563        64.26941681        0.98546249      642.79931641      642.68225098
  2564        64.29450989        0.98585981      643.00244141      642.93298340
  2565        64.31964874        0.98599219      643.30633545      643.18450928
  2566        64.34468079        0.98654848      643.46447754      643.43475342
  2567        64.36975861        0.98668092      643.65368652      643.68560791
  2568        64.39483643        0.98742259      643.94158936      643.93646240
  2569        64.41992950        0.98734313      644.10510254      644.18725586
  2570        64.44498444        0.98827016      644.43688965      644.43786621
  2571        64.47006226        0.98840261      644.65728760      644.68872070
  2572        64.49513245        0.98861456      644.86273193      644.93933105
  2573        64.52022552        0.98927671      645.17419434      645.19030762
  2574        64.54528809        0.98940921      645.40478516      645.44097900
  2575        64.57037354        0.98996544      645.61822510      645.69165039
  2576        64.59546661        0.99012434      645.81024170      645.94268799
  2577        64.62050629        0.99094552      646.08575439      646.19329834
  2578        64.64562225        0.99134284      646.37524414      646.44433594
  2579        64.67065430        0.99147528      646.69604492      646.69458008
  2580        64.69572449        0.99219048      646.96685791      646.94531250
  2581        64.72084808        0.99245530      647.24151611      647.19659424
  2582        64.74597931        0.99317050      647.41528320      647.44787598
  2583        64.77105713        0.99322349      647.69006348      647.69866943
  2584        64.79609680        0.99423003      647.95013428      647.94909668
  2585        64.82114410        0.99383271      648.20434570      648.19946289
  2586        64.84623718        0.99468035      648.42333984      648.45037842
  2587        64.87129974        0.99536890      648.68395996      648.70111084
  2588        64.89639282        0.99515706      648.97528076      648.95190430
  2589        64.92144775        0.99603117      649.18560791      649.20251465
  2590        64.94649506        0.99600470      649.48980713      649.45306396
  2591        64.97154999        0.99690527      649.74157715      649.70361328
  2592        64.99659729        0.99669343      650.00714111      649.95397949
  2593        65.02174377        0.99756753      650.18200684      650.20544434
  2594        65.04681396        0.99812371      650.50299072      650.45623779
  2595        65.07195282        0.99812376      650.72296143      650.70764160
  2596        65.09703064        0.99857408      650.96405029      650.95849609
  2597        65.12313080        0.99865365      651.22967529      651.21923828
  2598        65.14817047        0.99979258      651.45452881      651.46984863
  2599        65.17328644        0.99963355      651.66973877      651.72082520
  2600        65.19835663        1.00018978      651.92956543      651.97167969
  2601        65.22341156        1.00024283      652.14276123      652.22222900
  2602        65.24848938        1.00124943      652.43200684      652.47290039
  2603        65.27358246        1.00146127      652.72668457      652.72387695
  2604        65.29866791        1.00175261      653.00592041      652.97460938
  2605        65.32370758        1.00230885      653.16912842      653.22521973
  2606        65.34878540        1.00244129      653.43975830      653.47595215
  2607        65.37384033        1.00323606      653.68682861      653.72644043
  2608        65.39894867        1.00344789      653.91717529      653.97772217
  2609        65.42399597        1.00403059      654.29779053      654.22802734
  2610        65.44907379        1.00421596      654.48205566      654.47869873
  2611        65.47416687        1.00471926      654.70867920      654.72967529
  2612        65.49922943        1.00554049      655.03778076      654.98040771
  2613        65.52434540        1.00543439      655.21459961      655.23144531
  2614        65.54939270        1.00630856      655.49822998      655.48187256
  2615        65.57446289        1.00614965      655.76397705      655.73272705
  2616        65.59953308        1.00691795      655.96545410      655.98327637
